	instance	label_original	label
1495	http://purl.org/collections/nl/am/proxy-6264	http://purl.org/collections/nl/am/t-15459	1
1496	http://purl.org/collections/nl/am/proxy-15040	http://purl.org/collections/nl/am/t-5504	17
1497	http://purl.org/collections/nl/am/proxy-59823	http://purl.org/collections/nl/am/t-22503	6
1499	http://purl.org/collections/nl/am/proxy-30650	http://purl.org/collections/nl/am/t-22508	11
1500	http://purl.org/collections/nl/am/proxy-59768	http://purl.org/collections/nl/am/t-22503	6
1514	http://purl.org/collections/nl/am/proxy-63291	http://purl.org/collections/nl/am/t-14592	0
1515	http://purl.org/collections/nl/am/proxy-57042	http://purl.org/collections/nl/am/t-22503	6
1516	http://purl.org/collections/nl/am/proxy-31650	http://purl.org/collections/nl/am/t-16469	5
1520	http://purl.org/collections/nl/am/proxy-14181	http://purl.org/collections/nl/am/t-5504	17
1522	http://purl.org/collections/nl/am/proxy-41838	http://purl.org/collections/nl/am/t-22505	8
1530	http://purl.org/collections/nl/am/proxy-44630	http://purl.org/collections/nl/am/t-5504	17
1532	http://purl.org/collections/nl/am/proxy-594	http://purl.org/collections/nl/am/t-22503	6
1533	http://purl.org/collections/nl/am/proxy-37499	http://purl.org/collections/nl/am/t-22506	9
1536	http://purl.org/collections/nl/am/proxy-56189	http://purl.org/collections/nl/am/t-22503	6
1540	http://purl.org/collections/nl/am/proxy-57390	http://purl.org/collections/nl/am/t-22503	6
1544	http://purl.org/collections/nl/am/proxy-57586	http://purl.org/collections/nl/am/t-22503	6
1560	http://purl.org/collections/nl/am/proxy-31862	http://purl.org/collections/nl/am/t-15579	3
1566	http://purl.org/collections/nl/am/proxy-32972	http://purl.org/collections/nl/am/t-22508	11
1570	http://purl.org/collections/nl/am/proxy-36453	http://purl.org/collections/nl/am/t-22509	12
1573	http://purl.org/collections/nl/am/proxy-40689	http://purl.org/collections/nl/am/t-22505	8
1574	http://purl.org/collections/nl/am/proxy-12312	http://purl.org/collections/nl/am/t-15606	4
1576	http://purl.org/collections/nl/am/proxy-34664	http://purl.org/collections/nl/am/t-22509	12
1584	http://purl.org/collections/nl/am/proxy-26417	http://purl.org/collections/nl/am/t-15459	1
1585	http://purl.org/collections/nl/am/proxy-37063	http://purl.org/collections/nl/am/t-22509	12
1586	http://purl.org/collections/nl/am/proxy-33864	http://purl.org/collections/nl/am/t-22509	12
1589	http://purl.org/collections/nl/am/proxy-58203	http://purl.org/collections/nl/am/t-22503	6
1592	http://purl.org/collections/nl/am/proxy-33978	http://purl.org/collections/nl/am/t-22509	12
1593	http://purl.org/collections/nl/am/proxy-19702	http://purl.org/collections/nl/am/t-14592	0
1594	http://purl.org/collections/nl/am/proxy-39840	http://purl.org/collections/nl/am/t-22505	8
1600	http://purl.org/collections/nl/am/proxy-10853	http://purl.org/collections/nl/am/t-22508	11
1605	http://purl.org/collections/nl/am/proxy-13378	http://purl.org/collections/nl/am/t-15459	1
1606	http://purl.org/collections/nl/am/proxy-27436	http://purl.org/collections/nl/am/t-15606	4
1608	http://purl.org/collections/nl/am/proxy-70698	http://purl.org/collections/nl/am/t-22503	6
1613	http://purl.org/collections/nl/am/proxy-25988	http://purl.org/collections/nl/am/t-15606	4
1616	http://purl.org/collections/nl/am/proxy-64199	http://purl.org/collections/nl/am/t-14592	0
1621	http://purl.org/collections/nl/am/proxy-57595	http://purl.org/collections/nl/am/t-22503	6
1624	http://purl.org/collections/nl/am/proxy-53642	http://purl.org/collections/nl/am/t-22503	6
1631	http://purl.org/collections/nl/am/proxy-58826	http://purl.org/collections/nl/am/t-22503	6
1636	http://purl.org/collections/nl/am/proxy-36871	http://purl.org/collections/nl/am/t-22509	12
1638	http://purl.org/collections/nl/am/proxy-18422	http://purl.org/collections/nl/am/t-22503	6
1641	http://purl.org/collections/nl/am/proxy-51315	http://purl.org/collections/nl/am/t-22503	6
1643	http://purl.org/collections/nl/am/proxy-12854	http://purl.org/collections/nl/am/t-15606	4
1653	http://purl.org/collections/nl/am/proxy-69685	http://purl.org/collections/nl/am/t-22503	6
1656	http://purl.org/collections/nl/am/proxy-14070	http://purl.org/collections/nl/am/t-5504	17
1658	http://purl.org/collections/nl/am/proxy-16962	http://purl.org/collections/nl/am/t-22509	12
1659	http://purl.org/collections/nl/am/proxy-46021	http://purl.org/collections/nl/am/t-14592	0
1673	http://purl.org/collections/nl/am/proxy-34530	http://purl.org/collections/nl/am/t-22509	12
1674	http://purl.org/collections/nl/am/proxy-62932	http://purl.org/collections/nl/am/t-5504	17
1678	http://purl.org/collections/nl/am/proxy-57625	http://purl.org/collections/nl/am/t-22503	6
1680	http://purl.org/collections/nl/am/proxy-59012	http://purl.org/collections/nl/am/t-22503	6
1689	http://purl.org/collections/nl/am/proxy-67308	http://purl.org/collections/nl/am/t-23765	13
1693	http://purl.org/collections/nl/am/proxy-61363	http://purl.org/collections/nl/am/t-22503	6
1695	http://purl.org/collections/nl/am/proxy-10987	http://purl.org/collections/nl/am/t-22508	11
1699	http://purl.org/collections/nl/am/proxy-1415	http://purl.org/collections/nl/am/t-22503	6
1701	http://purl.org/collections/nl/am/proxy-66463	http://purl.org/collections/nl/am/t-5504	17
1709	http://purl.org/collections/nl/am/proxy-4680	http://purl.org/collections/nl/am/t-22507	10
1718	http://purl.org/collections/nl/am/proxy-1406	http://purl.org/collections/nl/am/t-22503	6
1722	http://purl.org/collections/nl/am/proxy-50366	http://purl.org/collections/nl/am/t-22503	6
1723	http://purl.org/collections/nl/am/proxy-60050	http://purl.org/collections/nl/am/t-22503	6
1728	http://purl.org/collections/nl/am/proxy-47451	http://purl.org/collections/nl/am/t-5504	17
1733	http://purl.org/collections/nl/am/proxy-55620	http://purl.org/collections/nl/am/t-22503	6
1739	http://purl.org/collections/nl/am/proxy-4583	http://purl.org/collections/nl/am/t-22507	10
1740	http://purl.org/collections/nl/am/proxy-68671	http://purl.org/collections/nl/am/t-22508	11
1743	http://purl.org/collections/nl/am/proxy-37188	http://purl.org/collections/nl/am/t-22509	12
1747	http://purl.org/collections/nl/am/proxy-9945	http://purl.org/collections/nl/am/t-22508	11
1749	http://purl.org/collections/nl/am/proxy-10828	http://purl.org/collections/nl/am/t-22508	11
1756	http://purl.org/collections/nl/am/proxy-39234	http://purl.org/collections/nl/am/t-22506	9
1762	http://purl.org/collections/nl/am/proxy-8458	http://purl.org/collections/nl/am/t-16469	5
1763	http://purl.org/collections/nl/am/proxy-13350	http://purl.org/collections/nl/am/t-15459	1
1765	http://purl.org/collections/nl/am/proxy-34097	http://purl.org/collections/nl/am/t-22509	12
1773	http://purl.org/collections/nl/am/proxy-74504	http://purl.org/collections/nl/am/t-22503	6
1778	http://purl.org/collections/nl/am/proxy-19387	http://purl.org/collections/nl/am/t-15579	3
1782	http://purl.org/collections/nl/am/proxy-2393	http://purl.org/collections/nl/am/t-22504	7
1790	http://purl.org/collections/nl/am/proxy-8031	http://purl.org/collections/nl/am/t-15573	2
1791	http://purl.org/collections/nl/am/proxy-14444	http://purl.org/collections/nl/am/t-15459	1
1796	http://purl.org/collections/nl/am/proxy-71059	http://purl.org/collections/nl/am/t-22503	6
1799	http://purl.org/collections/nl/am/proxy-51400	http://purl.org/collections/nl/am/t-22503	6
1802	http://purl.org/collections/nl/am/proxy-68311	http://purl.org/collections/nl/am/t-14592	0
1804	http://purl.org/collections/nl/am/proxy-68570	http://purl.org/collections/nl/am/t-14592	0
1808	http://purl.org/collections/nl/am/proxy-56519	http://purl.org/collections/nl/am/t-22503	6
1813	http://purl.org/collections/nl/am/proxy-64158	http://purl.org/collections/nl/am/t-15606	4
1814	http://purl.org/collections/nl/am/proxy-33099	http://purl.org/collections/nl/am/t-15459	1
1820	http://purl.org/collections/nl/am/proxy-20796	http://purl.org/collections/nl/am/t-23765	13
1821	http://purl.org/collections/nl/am/proxy-38633	http://purl.org/collections/nl/am/t-22506	9
1822	http://purl.org/collections/nl/am/proxy-24304	http://purl.org/collections/nl/am/t-28650	14
1824	http://purl.org/collections/nl/am/proxy-63507	http://purl.org/collections/nl/am/t-5504	17
1826	http://purl.org/collections/nl/am/proxy-58779	http://purl.org/collections/nl/am/t-22503	6
1828	http://purl.org/collections/nl/am/proxy-23621	http://purl.org/collections/nl/am/t-15579	3
1832	http://purl.org/collections/nl/am/proxy-68283	http://purl.org/collections/nl/am/t-14592	0
1844	http://purl.org/collections/nl/am/proxy-27061	http://purl.org/collections/nl/am/t-15579	3
1857	http://purl.org/collections/nl/am/proxy-32083	http://purl.org/collections/nl/am/t-15579	3
1862	http://purl.org/collections/nl/am/proxy-28466	http://purl.org/collections/nl/am/t-15579	3
1867	http://purl.org/collections/nl/am/proxy-5455	http://purl.org/collections/nl/am/t-22508	11
1868	http://purl.org/collections/nl/am/proxy-14294	http://purl.org/collections/nl/am/t-5504	17
1869	http://purl.org/collections/nl/am/proxy-72764	http://purl.org/collections/nl/am/t-22503	6
1872	http://purl.org/collections/nl/am/proxy-58771	http://purl.org/collections/nl/am/t-22503	6
1873	http://purl.org/collections/nl/am/proxy-36758	http://purl.org/collections/nl/am/t-22509	12
1875	http://purl.org/collections/nl/am/proxy-63114	http://purl.org/collections/nl/am/t-22503	6
1902	http://purl.org/collections/nl/am/proxy-55205	http://purl.org/collections/nl/am/t-22503	6
1907	http://purl.org/collections/nl/am/proxy-47698	http://purl.org/collections/nl/am/t-5504	17
1914	http://purl.org/collections/nl/am/proxy-49014	http://purl.org/collections/nl/am/t-22504	7
1917	http://purl.org/collections/nl/am/proxy-11951	http://purl.org/collections/nl/am/t-15573	2
1926	http://purl.org/collections/nl/am/proxy-33841	http://purl.org/collections/nl/am/t-22509	12
1934	http://purl.org/collections/nl/am/proxy-70893	http://purl.org/collections/nl/am/t-22503	6
1935	http://purl.org/collections/nl/am/proxy-35738	http://purl.org/collections/nl/am/t-22509	12
1939	http://purl.org/collections/nl/am/proxy-36376	http://purl.org/collections/nl/am/t-22509	12
1945	http://purl.org/collections/nl/am/proxy-34230	http://purl.org/collections/nl/am/t-22509	12
1948	http://purl.org/collections/nl/am/proxy-54898	http://purl.org/collections/nl/am/t-22503	6
1959	http://purl.org/collections/nl/am/proxy-67710	http://purl.org/collections/nl/am/t-14592	0
1963	http://purl.org/collections/nl/am/proxy-3744	http://purl.org/collections/nl/am/t-22503	6
1975	http://purl.org/collections/nl/am/proxy-14139	http://purl.org/collections/nl/am/t-5504	17
1976	http://purl.org/collections/nl/am/proxy-60794	http://purl.org/collections/nl/am/t-22503	6
1980	http://purl.org/collections/nl/am/proxy-8587	http://purl.org/collections/nl/am/t-15606	4
1984	http://purl.org/collections/nl/am/proxy-46141	http://purl.org/collections/nl/am/t-14592	0
1987	http://purl.org/collections/nl/am/proxy-30556	http://purl.org/collections/nl/am/t-23765	13
1988	http://purl.org/collections/nl/am/proxy-47443	http://purl.org/collections/nl/am/t-5504	17
1990	http://purl.org/collections/nl/am/proxy-2401	http://purl.org/collections/nl/am/t-22504	7
2004	http://purl.org/collections/nl/am/proxy-12003	http://purl.org/collections/nl/am/t-15573	2
2005	http://purl.org/collections/nl/am/proxy-70283	http://purl.org/collections/nl/am/t-22503	6
2011	http://purl.org/collections/nl/am/proxy-34214	http://purl.org/collections/nl/am/t-22509	12
2017	http://purl.org/collections/nl/am/proxy-65893	http://purl.org/collections/nl/am/t-22503	6
2020	http://purl.org/collections/nl/am/proxy-19233	http://purl.org/collections/nl/am/t-5504	17
2042	http://purl.org/collections/nl/am/proxy-6411	http://purl.org/collections/nl/am/t-15606	4
2043	http://purl.org/collections/nl/am/proxy-3888	http://purl.org/collections/nl/am/t-22503	6
2044	http://purl.org/collections/nl/am/proxy-44659	http://purl.org/collections/nl/am/t-15579	3
2063	http://purl.org/collections/nl/am/proxy-9793	http://purl.org/collections/nl/am/t-5504	17
2066	http://purl.org/collections/nl/am/proxy-63870	http://purl.org/collections/nl/am/t-5504	17
2067	http://purl.org/collections/nl/am/proxy-29820	http://purl.org/collections/nl/am/t-15579	3
2071	http://purl.org/collections/nl/am/proxy-53427	http://purl.org/collections/nl/am/t-22503	6
2075	http://purl.org/collections/nl/am/proxy-17593	http://purl.org/collections/nl/am/t-22509	12
2084	http://purl.org/collections/nl/am/proxy-4653	http://purl.org/collections/nl/am/t-22507	10
2088	http://purl.org/collections/nl/am/proxy-62332	http://purl.org/collections/nl/am/t-22505	8
2098	http://purl.org/collections/nl/am/proxy-53604	http://purl.org/collections/nl/am/t-22503	6
2105	http://purl.org/collections/nl/am/proxy-38373	http://purl.org/collections/nl/am/t-22506	9
2109	http://purl.org/collections/nl/am/proxy-38359	http://purl.org/collections/nl/am/t-22506	9
2110	http://purl.org/collections/nl/am/proxy-13863	http://purl.org/collections/nl/am/t-15579	3
2118	http://purl.org/collections/nl/am/proxy-28380	http://purl.org/collections/nl/am/t-15579	3
2126	http://purl.org/collections/nl/am/proxy-73231	http://purl.org/collections/nl/am/t-14592	0
2139	http://purl.org/collections/nl/am/proxy-25304	http://purl.org/collections/nl/am/t-15606	4
2140	http://purl.org/collections/nl/am/proxy-53783	http://purl.org/collections/nl/am/t-22503	6
2142	http://purl.org/collections/nl/am/proxy-62627	http://purl.org/collections/nl/am/t-5504	17
2143	http://purl.org/collections/nl/am/proxy-7836	http://purl.org/collections/nl/am/t-15579	3
2144	http://purl.org/collections/nl/am/proxy-63683	http://purl.org/collections/nl/am/t-5504	17
2150	http://purl.org/collections/nl/am/proxy-16015	http://purl.org/collections/nl/am/t-32052	16
2156	http://purl.org/collections/nl/am/proxy-50549	http://purl.org/collections/nl/am/t-22503	6
2161	http://purl.org/collections/nl/am/proxy-12017	http://purl.org/collections/nl/am/t-22508	11
2164	http://purl.org/collections/nl/am/proxy-46052	http://purl.org/collections/nl/am/t-14592	0
2165	http://purl.org/collections/nl/am/proxy-27941	http://purl.org/collections/nl/am/t-15579	3
2168	http://purl.org/collections/nl/am/proxy-36000	http://purl.org/collections/nl/am/t-22509	12
2177	http://purl.org/collections/nl/am/proxy-16509	http://purl.org/collections/nl/am/t-5504	17
2179	http://purl.org/collections/nl/am/proxy-47099	http://purl.org/collections/nl/am/t-5504	17
2180	http://purl.org/collections/nl/am/proxy-61950	http://purl.org/collections/nl/am/t-22505	8
2184	http://purl.org/collections/nl/am/proxy-51422	http://purl.org/collections/nl/am/t-22503	6
2188	http://purl.org/collections/nl/am/proxy-60886	http://purl.org/collections/nl/am/t-22503	6
2189	http://purl.org/collections/nl/am/proxy-22463	http://purl.org/collections/nl/am/t-15579	3
2194	http://purl.org/collections/nl/am/proxy-67368	http://purl.org/collections/nl/am/t-15579	3
2195	http://purl.org/collections/nl/am/proxy-50700	http://purl.org/collections/nl/am/t-22504	7
2202	http://purl.org/collections/nl/am/proxy-3838	http://purl.org/collections/nl/am/t-22503	6
2207	http://purl.org/collections/nl/am/proxy-52654	http://purl.org/collections/nl/am/t-22503	6
2213	http://purl.org/collections/nl/am/proxy-23642	http://purl.org/collections/nl/am/t-15579	3
2220	http://purl.org/collections/nl/am/proxy-60308	http://purl.org/collections/nl/am/t-22503	6
2221	http://purl.org/collections/nl/am/proxy-20525	http://purl.org/collections/nl/am/t-15579	3
2224	http://purl.org/collections/nl/am/proxy-27561	http://purl.org/collections/nl/am/t-22508	11
2227	http://purl.org/collections/nl/am/proxy-26114	http://purl.org/collections/nl/am/t-15579	3
2229	http://purl.org/collections/nl/am/proxy-20887	http://purl.org/collections/nl/am/t-15459	1
2235	http://purl.org/collections/nl/am/proxy-42543	http://purl.org/collections/nl/am/t-22505	8
2240	http://purl.org/collections/nl/am/proxy-30587	http://purl.org/collections/nl/am/t-15606	4
2252	http://purl.org/collections/nl/am/proxy-25745	http://purl.org/collections/nl/am/t-15579	3
2254	http://purl.org/collections/nl/am/proxy-73298	http://purl.org/collections/nl/am/t-15579	3
2271	http://purl.org/collections/nl/am/proxy-37126	http://purl.org/collections/nl/am/t-22509	12
2278	http://purl.org/collections/nl/am/proxy-42712	http://purl.org/collections/nl/am/t-22505	8
2285	http://purl.org/collections/nl/am/proxy-6074	http://purl.org/collections/nl/am/t-15579	3
2289	http://purl.org/collections/nl/am/proxy-39273	http://purl.org/collections/nl/am/t-22506	9
2290	http://purl.org/collections/nl/am/proxy-52694	http://purl.org/collections/nl/am/t-22503	6
2292	http://purl.org/collections/nl/am/proxy-7290	http://purl.org/collections/nl/am/t-15606	4
